# feature;class;assembly;assembly_unit;seq_type;chromosome;genomic_accession;start;end;strand;product_accession;non-redundant_refseq;related_accession;name;symbol;GeneID;locus_tag;feature_interval_length;product_length;attributes
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;281931;283265;+;AFQ03069.1;;;trigger factor;;;CM9_01410;1335;444;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;283334;285721;+;;;;;;;CM9_01415;2388;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;283334;285721;+;AFQ03070.1;;;ATP-dependent protease La;;;CM9_01415;2388;795;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;285718;286770;-;;;;;nadD;;CM9_01420;1053;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;285718;286770;-;AFQ03071.1;;;nicotinate-nucleotide adenylyltransferase;nadD;;CM9_01420;1053;350;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;286823;288685;+;;;;;;;CM9_01425;1863;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;286823;288685;+;AFQ03072.1;;;hypothetical protein;;;CM9_01425;1863;620;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;288691;290583;+;;;;;;;CM9_01430;1893;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;288691;290583;+;AFQ03073.1;;;hypothetical protein;;;CM9_01430;1893;630;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;290586;291266;+;;;;;;;CM9_01435;681;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;290586;291266;+;AFQ03074.1;;;hypothetical protein;;;CM9_01435;681;226;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;291272;293383;+;;;;;;;CM9_01440;2112;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;291272;293383;+;AFQ03075.1;;;UvrD/REP helicase;;;CM9_01440;2112;703;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;293386;293883;+;;;;;;;CM9_01445;498;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;293386;293883;+;AFQ03076.1;;;5-formyltetrahydrofolate cyclo-ligase;;;CM9_01445;498;165;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;293876;294721;+;;;;;;;CM9_01450;846;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;293876;294721;+;AFQ03077.1;;;serine/threonine protein phosphatase;;;CM9_01450;846;281;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;294705;295424;-;;;;;;;CM9_01455;720;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;294705;295424;-;AFQ03078.1;;;glycerol-3-phosphate acyltransferase PlsY;;;CM9_01455;720;239;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;296050;297543;-;;;;;;;CM9_01470;1494;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;296050;297543;-;AFQ03079.1;;;RNA polymerase sigma factor;;;CM9_01470;1494;497;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;297588;299411;-;;;;;;;CM9_01475;1824;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;297588;299411;-;AFQ03080.1;;;DNA primase;;;CM9_01475;1824;607;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;299401;300741;-;;;;;;;CM9_01480;1341;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;299401;300741;-;AFQ03081.1;;;glycyl-tRNA ligase;;;CM9_01480;1341;446;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;300761;301489;-;;;;;;;CM9_01485;729;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;300761;301489;-;AFQ03082.1;;;RNA methyltransferase;;;CM9_01485;729;242;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;301492;302802;-;;;;;;;CM9_01490;1311;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;301492;302802;-;AFQ03083.1;;;cysteinyl-tRNA synthetase;;;CM9_01490;1311;436;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;302783;304759;-;;;;;;;CM9_01495;1977;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;302783;304759;-;AFQ03084.1;;;DNA ligase, NAD-dependent;;;CM9_01495;1977;658;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;304829;304902;-;;;;;;;CM9_t02803;74;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;304829;304902;-;;;;tRNA-Gly;;;CM9_t02803;74;;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;306553;306627;+;;;;;;;CM9_t02805;75;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;306553;306627;+;;;;tRNA-Arg;;;CM9_t02805;75;;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;306676;306749;+;;;;;;;CM9_t02807;74;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;306676;306749;+;;;;tRNA-Trp;;;CM9_t02807;74;;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;306757;307527;+;;;;;;;CM9_01505;771;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;306757;307527;+;AFQ03085.1;;;hypothetical protein;;;CM9_01505;771;256;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;307573;307866;+;;;;;rpmE;;CM9_01510;294;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;307573;307866;+;AFQ03086.1;;;50S ribosomal protein L31;rpmE;;CM9_01510;294;97;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;307866;308945;+;;;;;prfA;;CM9_01515;1080;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;307866;308945;+;AFQ03087.1;;;peptide chain release factor 1;prfA;;CM9_01515;1080;359;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;310446;312743;+;;;;;;;CM9_01530;2298;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;310446;312743;+;AFQ03088.1;;;lipoprotein;;;CM9_01530;2298;765;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;312772;313155;+;;;;;;;CM9_01535;384;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;312772;313155;+;AFQ03089.1;;;MgPa adhesin;;;CM9_01535;384;127;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;313299;313826;+;;;;;;;CM9_01540;528;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;313299;313826;+;AFQ03090.1;;;MgPa adhesin;;;CM9_01540;528;175;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;314156;315157;+;;;;;;;CM9_01545;1002;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;314156;315157;+;AFQ03091.1;;;hypothetical protein;;;CM9_01545;1002;333;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;315226;315302;-;;;;;;;CM9_t02809;77;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;315226;315302;-;;;;tRNA-Arg;;;CM9_t02809;77;;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;315392;315622;+;;;;;;;CM9_01550;231;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;315392;315622;+;AFQ03092.1;;;hypothetical protein;;;CM9_01550;231;76;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;315626;318250;+;;;;;;;CM9_01555;2625;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;315626;318250;+;AFQ03093.1;;;DNA polymerase III subunit alpha;;;CM9_01555;2625;874;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;318257;319132;+;;;;;;;CM9_01560;876;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;318257;319132;+;AFQ03094.1;;;5'-3' exonuclease;;;CM9_01560;876;291;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;319132;319986;+;;;;;;;CM9_01565;855;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;319132;319986;+;AFQ03095.1;;;formamidopyrimidine/5-formyluracil/ 5-hydroxymethyluracil DNA glycosylase;;;CM9_01565;855;284;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;320102;320977;+;;;;;;;CM9_01570;876;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;320102;320977;+;AFQ03096.1;;;Cof-like hydrolase;;;CM9_01570;876;291;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;320971;321567;+;;;;;;;CM9_01575;597;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;320971;321567;+;AFQ03097.1;;;dephospho-CoA kinase;;;CM9_01575;597;198;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;321503;322339;-;;;;;;;CM9_01580;837;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;321503;322339;-;AFQ03098.1;;;Cof-like hydrolase;;;CM9_01580;837;278;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;322358;324736;-;;;;;leuS;;CM9_01585;2379;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;322358;324736;-;AFQ03099.1;;;leucyl-tRNA ligase;leuS;;CM9_01585;2379;792;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;324737;325084;-;;;;;;;CM9_01590;348;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;324737;325084;-;AFQ03100.1;;;hypothetical protein;;;CM9_01590;348;115;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;325118;325804;-;;;;;;;CM9_01595;687;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;325118;325804;-;AFQ03101.1;;;deoxyguanosine kinase;;;CM9_01595;687;228;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;325955;326977;-;;;;;;;CM9_01600;1023;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;325955;326977;-;AFQ03102.1;;;hypothetical protein;;;CM9_01600;1023;340;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;326970;327356;-;;;;;;;CM9_01605;387;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;326970;327356;-;AFQ03103.1;;;hypothetical protein;;;CM9_01605;387;128;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;327358;328368;-;;;;;;;CM9_01610;1011;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;327358;328368;-;AFQ03104.1;;;lipoyltransferase/lipoate-protein ligase;;;CM9_01610;1011;336;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;328379;329752;-;;;;;;;CM9_01615;1374;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;328379;329752;-;AFQ03105.1;;;dihydrolipoamide dehydrogenase;;;CM9_01615;1374;457;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;329756;330910;-;;;;;;;CM9_01620;1155;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;329756;330910;-;AFQ03106.1;;;branched-chain alpha-keto acid dehydrogenase subunit E2;;;CM9_01620;1155;384;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;331160;332140;-;;;;;;;CM9_01625;981;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;331160;332140;-;AFQ03107.1;;;pyruvate dehydrogenase component E1, beta subunit;;;CM9_01625;981;326;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;332158;333234;-;;;;;;;CM9_01630;1077;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;332158;333234;-;AFQ03108.1;;;pyruvate dehydrogenase component E1, alpha subunit;;;CM9_01630;1077;358;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;333262;334698;-;;;;;;;CM9_01635;1437;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;333262;334698;-;AFQ03109.1;;;NADH oxidase;;;CM9_01635;1437;478;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;334781;335359;-;;;;;;;CM9_01640;579;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;334781;335359;-;AFQ03110.1;;;adenine phosphoribosyltransferase;;;CM9_01640;579;192;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;335337;338249;-;;;;;;;CM9_01645;2913;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;335337;338249;-;AFQ03111.1;;;hypothetical protein;;;CM9_01645;2913;970;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;338292;340454;+;;;;;;;CM9_01650;2163;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;338292;340454;+;AFQ03112.1;;;GTP pyrophosphokinase;;;CM9_01650;2163;720;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;340451;341107;-;;;;;;;CM9_01655;657;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;340451;341107;-;AFQ03113.1;;;hypothetical protein;;;CM9_01655;657;218;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;341100;341897;-;;;;;;;CM9_01660;798;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;341100;341897;-;AFQ03114.1;;;hypothetical protein;;;CM9_01660;798;265;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;341958;343628;-;;;;;;;CM9_01665;1671;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;341958;343628;-;AFQ03115.1;;;hypothetical protein;;;CM9_01665;1671;556;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;343809;343882;-;;;;;;;CM9_t02811;74;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;343809;343882;-;;;;tRNA-Gly;;;CM9_t02811;74;;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;343890;343975;-;;;;;;;CM9_t02813;86;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;343890;343975;-;;;;tRNA-Leu;;;CM9_t02813;86;;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;343976;344050;-;;;;;;;CM9_t02815;75;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;343976;344050;-;;;;tRNA-Lys;;;CM9_t02815;75;;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;344097;344171;-;;;;;;;CM9_t02817;75;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;344097;344171;-;;;;tRNA-Gln;;;CM9_t02817;75;;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;344176;344262;-;;;;;;;CM9_t02819;87;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;344176;344262;-;;;;tRNA-Tyr;;;CM9_t02819;87;;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;344290;344775;-;;;;;greA;;CM9_01670;486;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;344290;344775;-;AFQ03116.1;;;transcription elongation factor GreA;greA;;CM9_01670;486;161;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;345107;346558;+;;;;;;;CM9_01675;1452;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;345107;346558;+;AFQ03117.1;;;prolyl-tRNA ligase;;;CM9_01675;1452;483;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;346779;347177;+;;;;;;;CM9_01680;399;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;346779;347177;+;AFQ03118.1;;;hypothetical protein;;;CM9_01680;399;132;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;348187;348777;+;;;;;;;CM9_01695;591;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;348187;348777;+;AFQ03119.1;;;hypothetical protein;;;CM9_01695;591;196;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;348809;349063;+;;;;;;;CM9_01700;255;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;348809;349063;+;AFQ03120.1;;;acyl carrier protein;;;CM9_01700;255;84;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;349054;349128;+;;;;;;;CM9_t02821;75;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;349054;349128;+;;;;tRNA-Trp;;;CM9_t02821;75;;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;349199;349579;+;;;;;;;CM9_01705;381;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;349199;349579;+;AFQ03121.1;;;MgPa adhesin;;;CM9_01705;381;126;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;349548;350213;+;;;;;;;CM9_01710;666;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;349548;350213;+;AFQ03122.1;;;MgPa adhesin;;;CM9_01710;666;221;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;350412;351464;+;;;;;;;CM9_01715;1053;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;350412;351464;+;AFQ03123.1;;;hypothetical protein;;;CM9_01715;1053;350;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;353965;355071;+;;;;;;;CM9_01730;1107;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;353965;355071;+;AFQ03124.1;;;alkylphosphonate ABC transporter substrate-binding protein;;;CM9_01730;1107;368;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;355061;355798;+;;;;;;;CM9_01735;738;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;355061;355798;+;AFQ03125.1;;;phosphonate ABC transporter ATP-binding protein;;;CM9_01735;738;245;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;355788;357419;+;;;;;;;CM9_01740;1632;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;355788;357419;+;AFQ03126.1;;;alkylphosphonate ABC transporter permease;;;CM9_01740;1632;543;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;357416;357832;-;;;;;;;CM9_01745;417;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;357416;357832;-;AFQ03127.1;;;hypothetical protein;;;CM9_01745;417;138;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;357832;360534;-;;;;;alaS;;CM9_01750;2703;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;357832;360534;-;AFQ03128.1;;;alanyl-tRNA ligase;alaS;;CM9_01750;2703;900;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;360592;361326;-;;;;;;;CM9_01755;735;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;360592;361326;-;AFQ03129.1;;;glycerophosphoryl diester phosphodiesterase;;;CM9_01755;735;244;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;361319;362737;-;;;;;;;CM9_01760;1419;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;361319;362737;-;AFQ03130.1;;;major facilitator superfamily protein;;;CM9_01760;1419;472;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;363966;364355;-;;;;;;;CM9_01775;390;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;363966;364355;-;AFQ03131.1;;;hypothetical protein;;;CM9_01775;390;129;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;364475;365515;-;;;;;;;CM9_01780;1041;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;364475;365515;-;AFQ03132.1;;;signal recognition particle-docking protein FtsY;;;CM9_01780;1041;346;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;365522;368470;-;;;;;;;CM9_01785;2949;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;365522;368470;-;AFQ03133.1;;;chromosome segregation protein SMC;;;CM9_01785;2949;982;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;368673;369635;-;;;;;eutD;;CM9_01790;963;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;368673;369635;-;AFQ03134.1;;;phosphotransacetylase;eutD;;CM9_01790;963;320;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;369653;370888;-;;;;;pgk;;CM9_01795;1236;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;369653;370888;-;AFQ03135.1;;;phosphoglycerate kinase;pgk;;CM9_01795;1236;411;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;370890;371903;-;;;;;;;CM9_01800;1014;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;370890;371903;-;AFQ03136.1;;;glyceraldehyde-3-phosphate dehydrogenase;;;CM9_01800;1014;337;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;371934;372887;-;;;;;;;CM9_01805;954;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;371934;372887;-;AFQ03137.1;;;metal ABC transporter permease;;;CM9_01805;954;317;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;372866;373939;-;;;;;;;CM9_01810;1074;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;372866;373939;-;AFQ03138.1;;;metal ABC transporter ATP-binding protein;;;CM9_01810;1074;357;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;373921;374733;-;;;;;;;CM9_01815;813;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;373921;374733;-;AFQ03139.1;;;metal ABC transporter ATP-binding protein;;;CM9_01815;813;270;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;374859;376700;-;;;;;;;CM9_01820;1842;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;374859;376700;-;AFQ03140.1;;;molecular chaperone DnaK;;;CM9_01820;1842;613;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;376733;377851;-;;;;;;;CM9_01825;1119;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;376733;377851;-;AFQ03141.1;;;hypothetical protein;;;CM9_01825;1119;372;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;377913;381446;-;;;;;;;CM9_01830;3534;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;377913;381446;-;AFQ03142.1;;;lipoprotein;;;CM9_01830;3534;1177;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;381431;382663;-;;;;;;;CM9_01835;1233;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;381431;382663;-;AFQ03143.1;;;DEAD-box ATP dependent DNA helicase;;;CM9_01835;1233;410;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;382670;386290;-;;;;;;;CM9_01840;3621;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;382670;386290;-;AFQ03144.1;;;lipoprotein;;;CM9_01840;3621;1206;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;386404;387210;+;;;;;;;CM9_01845;807;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;386404;387210;+;AFQ03145.1;;;alpha/beta fold family hydrolase;;;CM9_01845;807;268;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;387217;387834;-;;;;;rpsD;;CM9_01850;618;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;387217;387834;-;AFQ03146.1;;;30S ribosomal protein S4;rpsD;;CM9_01850;618;205;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;387857;391276;-;;;;;;;CM9_01855;3420;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;387857;391276;-;AFQ03147.1;;;HMW1 cytadherence accessory protein;;;CM9_01855;3420;1139;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;391336;392181;-;;;;;;;CM9_01860;846;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;391336;392181;-;AFQ03148.1;;;hypothetical protein;;;CM9_01860;846;281;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;392244;393575;-;;;;;;;CM9_01865;1332;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;392244;393575;-;AFQ03149.1;;;hypothetical protein;;;CM9_01865;1332;443;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;393599;394492;-;;;;;;;CM9_01870;894;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;393599;394492;-;AFQ03150.1;;;DNA polymerase III subunit delta;;;CM9_01870;894;297;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;394416;395525;-;;;;;;;CM9_01875;1110;;
