# feature;class;assembly;assembly_unit;seq_type;chromosome;genomic_accession;start;end;strand;product_accession;non-redundant_refseq;related_accession;name;symbol;GeneID;locus_tag;feature_interval_length;product_length;attributes
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;260071;260370;+;ASJ89161.1;;;hypothetical protein;;;B1217_0267;300;99;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;260353;261372;-;;;;;;;B1217_0268;1020;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;260353;261372;-;ASJ89162.1;;;hypothetical protein;;;B1217_0268;1020;339;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;261735;261977;-;;;;;;;B1217_0269;243;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;261735;261977;-;ASJ89163.1;;;DNA (cytosine-5-)-methyltransferase;;;B1217_0269;243;80;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;262116;262280;-;;;;;;;B1217_0270;165;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;262116;262280;-;ASJ89164.1;;;hypothetical protein;;;B1217_0270;165;54;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;262403;263224;+;;;;;;;B1217_0271;822;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;262403;263224;+;ASJ89165.1;;;integrase-recombinase protein;;;B1217_0271;822;273;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;263397;264098;-;;;;;;;B1217_0272;702;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;263397;264098;-;ASJ89166.1;;;hypothetical protein;;;B1217_0272;702;233;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;264082;265644;-;;;;;;;B1217_0273;1563;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;264082;265644;-;ASJ89167.1;;;DNA (cytosine-5-)-methyltransferase;;;B1217_0273;1563;520;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;266073;266474;+;;;;;;;B1217_0274;402;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;266073;266474;+;ASJ89168.1;;;hypothetical protein;;;B1217_0274;402;133;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;266523;267215;+;;;;;;;B1217_0275;693;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;266523;267215;+;ASJ89169.1;;;integrase-recombinase protein;;;B1217_0275;693;230;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;267356;268300;-;;;;;holA;;B1217_0276;945;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;267356;268300;-;ASJ89170.1;;;DNA polymerase III subunit delta;holA;;B1217_0276;945;314;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;268320;269435;-;;;;;;;B1217_0277;1116;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;268320;269435;-;ASJ89171.1;;;competence protein;;;B1217_0277;1116;371;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;269455;272031;-;;;;;valS;;B1217_0278;2577;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;269455;272031;-;ASJ89172.1;;;valine--tRNA ligase;valS;;B1217_0278;2577;858;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;272084;272698;+;;;;;;;B1217_0279;615;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;272084;272698;+;ASJ89173.1;;;hypothetical protein;;;B1217_0279;615;204;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;272735;273391;+;;;;;;;B1217_0280;657;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;272735;273391;+;ASJ89174.1;;;LemA family protein;;;B1217_0280;657;218;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;273428;275206;+;;;;;;;B1217_0281;1779;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;273428;275206;+;ASJ89175.1;;;hypothetical protein;;;B1217_0281;1779;592;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;275282;277588;+;;;;;lon;;B1217_0282;2307;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;275282;277588;+;ASJ89176.1;;;Lon protease;lon;;B1217_0282;2307;768;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;277956;279059;+;;;;;;;B1217_0283;1104;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;277956;279059;+;ASJ89177.1;;;putative surface protein bspA-like;;;B1217_0283;1104;367;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;279187;279735;-;;;;;;;B1217_0284;549;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;279187;279735;-;ASJ89178.1;;;hypothetical protein;;;B1217_0284;549;182;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;279704;280129;-;;;;;riml;;B1217_0285;426;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;279704;280129;-;ASJ89179.1;;;ribosomal-protein-alanine acetyltransferase;riml;;B1217_0285;426;141;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;280134;280712;-;;;;;tsaB;;B1217_0286;579;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;280134;280712;-;ASJ89180.1;;;tRNA threonylcarbamoyladenosine biosynthesis protein TsaB;tsaB;;B1217_0286;579;192;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;280699;281394;-;;;;;rluD;;B1217_0287;696;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;280699;281394;-;ASJ89181.1;;;ribosomal large subunit pseudouridine synthase D;rluD;;B1217_0287;696;231;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;281398;281988;-;;;;;lspA;;B1217_0288;591;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;281398;281988;-;ASJ89182.1;;;lipoprotein signal peptidase;lspA;;B1217_0288;591;196;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;282040;283944;+;;;;;parE;;B1217_0289;1905;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;282040;283944;+;ASJ89183.1;;;DNA topoisomerase 4 subunit B;parE;;B1217_0289;1905;634;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;283948;286482;+;;;;;parC;;B1217_0290;2535;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;283948;286482;+;ASJ89184.1;;;DNA topoisomerase 4 subunit A;parC;;B1217_0290;2535;844;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;286475;287536;+;;;;;;;B1217_0291;1062;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;286475;287536;+;ASJ89185.1;;;putative GTPase;;;B1217_0291;1062;353;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;287530;288594;+;;;;;nadD;;B1217_0292;1065;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;287530;288594;+;ASJ89186.1;;;putative nicotinate-nucleotide adenylyltransferase;nadD;;B1217_0292;1065;354;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;288560;289276;+;;;;;pfs;;B1217_0293;717;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;288560;289276;+;ASJ89187.1;;;5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase;pfs;;B1217_0293;717;238;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;289279;289977;+;;;;;;;B1217_0294;699;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;289279;289977;+;ASJ89188.1;;;hypothetical protein;;;B1217_0294;699;232;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;290019;291830;+;;;;;dnaX;;B1217_0295;1812;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;290019;291830;+;ASJ89189.1;;;DNA polymerase III subunit gamma/tau;dnaX;;B1217_0295;1812;603;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;291886;293682;+;;;;;mdlB;;B1217_0296;1797;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;291886;293682;+;ASJ89190.1;;;ABC transporter, ATPase and permease components;mdlB;;B1217_0296;1797;598;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;293675;295561;+;;;;;mdlB2;;B1217_0297;1887;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;293675;295561;+;ASJ89191.1;;;ABC transporter, ATPase and permease components;mdlB2;;B1217_0297;1887;628;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;295570;296409;+;;;;;rbgA;;B1217_0298;840;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;295570;296409;+;ASJ89192.1;;;ribosomal biogenesis GTPase;rbgA;;B1217_0298;840;279;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;296399;297016;+;;;;;rnhB;;B1217_0299;618;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;296399;297016;+;ASJ89193.1;;;ribonuclease HII;rnhB;;B1217_0299;618;205;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;297018;298307;-;;;;;pgi;;B1217_0300;1290;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;297018;298307;-;ASJ89194.1;;;glucose-6-phosphate isomerase;pgi;;B1217_0300;1290;429;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;298358;299017;-;;;;;ung;;B1217_0301;660;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;298358;299017;-;ASJ89195.1;;;uracil-DNA glycosylase;ung;;B1217_0301;660;219;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;299024;300928;-;;;;;;;B1217_0302;1905;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;299024;300928;-;ASJ89196.1;;;hypothetical protein;;;B1217_0302;1905;634;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;300939;302435;-;;;;;dnaB;;B1217_0303;1497;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;300939;302435;-;ASJ89197.1;;;replicative DNA helicase;dnaB;;B1217_0303;1497;498;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;302440;302889;-;;;;;rplI;;B1217_0304;450;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;302440;302889;-;ASJ89198.1;;;50S ribosomal protein L9;rplI;;B1217_0304;450;149;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;302939;303199;-;;;;;rpsR;;B1217_0305;261;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;302939;303199;-;ASJ89199.1;;;30S ribosomal protein S18;rpsR;;B1217_0305;261;86;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;303221;303736;-;;;;;ssb;;B1217_0306;516;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;303221;303736;-;ASJ89200.1;;;single-stranded DNA-binding protein;ssb;;B1217_0306;516;171;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;303742;304197;-;;;;;rpsF;;B1217_0307;456;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;303742;304197;-;ASJ89201.1;;;30S ribosomal protein S6;rpsF;;B1217_0307;456;151;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;304291;304560;-;;;;;;;B1217_0308;270;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;304291;304560;-;ASJ89202.1;;;hypothetical protein;;;B1217_0308;270;89;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;304727;305350;-;;;;;upp;;B1217_0309;624;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;304727;305350;-;ASJ89203.1;;;uracil phosphoribosyltransferase;upp;;B1217_0309;624;207;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;305457;306386;-;;;;;;;B1217_0310;930;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;305457;306386;-;ASJ89204.1;;;ABC transporter, permease component;;;B1217_0310;930;309;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;306390;308708;-;;;;;;;B1217_0311;2319;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;306390;308708;-;ASJ89205.1;;;ABC transporter, permease component;;;B1217_0311;2319;772;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;308712;311090;-;;;;;;;B1217_0312;2379;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;308712;311090;-;ASJ89206.1;;;ABC transporter, ATPase;;;B1217_0312;2379;792;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;311103;312899;-;;;;;;;B1217_0313;1797;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;311103;312899;-;ASJ89207.1;;;putative lipoprotein;;;B1217_0313;1797;598;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;313017;313865;-;;;;;tpiA;;B1217_0314;849;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;313017;313865;-;ASJ89208.1;;;triosephosphate isomerase;tpiA;;B1217_0314;849;282;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;313936;314952;-;;;;;;;B1217_0315;1017;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;313936;314952;-;ASJ89209.1;;;hypothetical protein;;;B1217_0315;1017;338;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;314966;316030;-;;;;;pncB;;B1217_0316;1065;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;314966;316030;-;ASJ89210.1;;;nicotinate phosphoribosyltransferase;pncB;;B1217_0316;1065;354;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;316023;316790;-;;;;;plsY;;B1217_0317;768;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;316023;316790;-;ASJ89211.1;;;glycerol-3-phosphate acyltransferase;plsY;;B1217_0317;768;255;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;316793;317347;-;;;;;;;B1217_0318;555;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;316793;317347;-;ASJ89212.1;;;YrdC/Sua5 domain-containing protein;;;B1217_0318;555;184;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;317358;317948;-;;;;;;;B1217_0319;591;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;317358;317948;-;ASJ89213.1;;;trigger factor/SurA domain-containing protein;;;B1217_0319;591;196;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;317991;319328;-;;;;;ffh;;B1217_0320;1338;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;317991;319328;-;ASJ89214.1;;;signal recognition particle protein Ffh;ffh;;B1217_0320;1338;445;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;319340;320587;-;;;;;tyrS;;B1217_0321;1248;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;319340;320587;-;ASJ89215.1;;;tyrosine--tRNA ligase;tyrS;;B1217_0321;1248;415;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;320596;321162;-;;;;;;;B1217_0322;567;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;320596;321162;-;ASJ89216.1;;;putative MutT-like hydrolase;;;B1217_0322;567;188;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;321152;322075;-;;;;;;;B1217_0323;924;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;321152;322075;-;ASJ89217.1;;;abortive infection system AbiD/AbiF-like protein;;;B1217_0323;924;307;
gene;other;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;322158;322563;+;;;;putative surface protein bspA-like;;;B1217_0324;406;;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;322535;322837;+;;;;;;;B1217_0325;303;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;322535;322837;+;ASJ89218.1;;;putative surface protein bspA-like;;;B1217_0325;303;100;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;322894;325785;+;;;;;;;B1217_0326;2892;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;322894;325785;+;ASJ89219.1;;;putative surface protein bspA-like;;;B1217_0326;2892;963;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;325868;327331;+;;;;;;;B1217_0327;1464;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;325868;327331;+;ASJ89220.1;;;putative surface protein bspA-like;;;B1217_0327;1464;487;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;327382;328341;+;;;;;;;B1217_0328;960;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;327382;328341;+;ASJ89221.1;;;putative surface protein bspA-like;;;B1217_0328;960;319;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;328398;328697;-;;;;;fba;;B1217_0329;300;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;328398;328697;-;ASJ89222.1;;;fructose-bisphosphate aldolase class II;fba;;B1217_0329;300;99;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;328873;329823;+;;;;;;;B1217_0330;951;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;328873;329823;+;ASJ89223.1;;;putative surface protein bspA-like;;;B1217_0330;951;316;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;329878;330762;-;;;;;fba2;;B1217_0331;885;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;329878;330762;-;ASJ89224.1;;;fructose-bisphosphate aldolase class II;fba2;;B1217_0331;885;294;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;330767;331246;-;;;;;rpoE;;B1217_0332;480;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;330767;331246;-;ASJ89225.1;;;putative DNA-directed RNA polymerase subunit delta;rpoE;;B1217_0332;480;159;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;331285;332517;-;;;;;rarA;;B1217_0333;1233;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;331285;332517;-;ASJ89226.1;;;replication-associated recombination protein A;rarA;;B1217_0333;1233;410;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;332510;333061;-;;;;;rnmV;;B1217_0334;552;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;332510;333061;-;ASJ89227.1;;;ribonuclease M5;rnmV;;B1217_0334;552;183;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;333007;334059;-;;;;;prs;;B1217_0335;1053;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;333007;334059;-;ASJ89228.1;;;ribose-phosphate pyrophosphokinase;prs;;B1217_0335;1053;350;
gene;other;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;334875;336258;+;;;;putative surface protein bspA-like;;;B1217_0336;1384;;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;336294;337667;-;;;;;ftsZ;;B1217_0337;1374;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;336294;337667;-;ASJ89229.1;;;cell division protein FtsZ;ftsZ;;B1217_0337;1374;457;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;337689;338897;-;;;;;;;B1217_0338;1209;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;337689;338897;-;ASJ89230.1;;;hypothetical protein;;;B1217_0338;1209;402;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;338900;339823;-;;;;;rsmH;;B1217_0339;924;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;338900;339823;-;ASJ89231.1;;;ribosomal RNA small subunit methyltransferase H;rsmH;;B1217_0339;924;307;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;339813;340247;-;;;;;mraZ;;B1217_0340;435;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;339813;340247;-;ASJ89232.1;;;transcriptional regulator MraZ;mraZ;;B1217_0340;435;144;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;340396;340593;-;;;;;;;B1217_0341;198;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;340396;340593;-;ASJ89233.1;;;hypothetical protein;;;B1217_0341;198;65;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;340577;341953;-;;;;;pepA;;B1217_0342;1377;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;340577;341953;-;ASJ89234.1;;;putative cytosol aminopeptidase;pepA;;B1217_0342;1377;458;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;341970;342695;-;;;;;truA;;B1217_0343;726;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;341970;342695;-;ASJ89235.1;;;tRNA pseudouridine synthase A;truA;;B1217_0343;726;241;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;342700;343761;-;;;;;ecfT;;B1217_0344;1062;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;342700;343761;-;ASJ89236.1;;;energy-coupling factor transporter transmembrane protein EcfT;ecfT;;B1217_0344;1062;353;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;343764;344678;-;;;;;ecfA2;;B1217_0345;915;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;343764;344678;-;ASJ89237.1;;;energy-coupling factor transporter ATP-binding protein EcfA2;ecfA2;;B1217_0345;915;304;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;344687;345535;-;;;;;ecfA1;;B1217_0346;849;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;344687;345535;-;ASJ89238.1;;;energy-coupling factor transporter ATP-binding protein EcfA1;ecfA1;;B1217_0346;849;282;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;345579;347105;+;;;;;gpmI;;B1217_0347;1527;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;345579;347105;+;ASJ89239.1;;;2,3-bisphosphoglycerate-independent phosphoglycerate mutase;gpmI;;B1217_0347;1527;508;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;347095;347862;+;;;;;;;B1217_0348;768;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;347095;347862;+;ASJ89240.1;;;tRNA/rRNA methyltransferase, SpoU type;;;B1217_0348;768;255;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;347849;348790;+;;;;;rluC;;B1217_0349;942;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;347849;348790;+;ASJ89241.1;;;ribosomal large subunit pseudouridine synthase C;rluC;;B1217_0349;942;313;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;348818;349453;+;;;;;udk;;B1217_0350;636;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;348818;349453;+;ASJ89242.1;;;uridine kinase;udk;;B1217_0350;636;211;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;349461;351470;+;;;;;;;B1217_0351;2010;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;349461;351470;+;ASJ89243.1;;;ABC transporter, permease component;;;B1217_0351;2010;669;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;351463;352917;-;;;;;miaB;;B1217_0352;1455;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;351463;352917;-;ASJ89244.1;;;tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase;miaB;;B1217_0352;1455;484;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;352956;353711;+;;;;;;;B1217_0353;756;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;352956;353711;+;ASJ89245.1;;;putative lipoprotein;;;B1217_0353;756;251;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;354033;354302;+;;;;;;;B1217_0354;270;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;354033;354302;+;ASJ89246.1;;;putative surface protein bspA-like;;;B1217_0354;270;89;
gene;other;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;354355;355592;+;;;;putative surface protein bspA-like;;;B1217_0355;1238;;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;355677;356561;+;;;;;;;B1217_0356;885;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;355677;356561;+;ASJ89247.1;;;putative surface protein bspA-like;;;B1217_0356;885;294;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;356684;356980;+;;;;;;;B1217_0357;297;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;356684;356980;+;ASJ89248.1;;;putative surface protein bspA-like;;;B1217_0357;297;98;
