# feature;class;assembly;assembly_unit;seq_type;chromosome;genomic_accession;start;end;strand;product_accession;non-redundant_refseq;related_accession;name;symbol;GeneID;locus_tag;feature_interval_length;product_length;attributes
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;897430;899088;-;QGZ97792.1;;;IS1634 family transposase;;;GE118_03180;1659;552;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;899281;899775;-;;;;;;;GE118_03185;495;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;899281;899775;-;QGZ97793.1;;;hypothetical protein;;;GE118_03185;495;164;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;899762;900622;-;;;;;;;GE118_03190;861;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;899762;900622;-;QGZ97794.1;;;Cof-type HAD-IIB family hydrolase;;;GE118_03190;861;286;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;900588;901322;-;;;;;araD;;GE118_03195;735;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;900588;901322;-;QGZ97795.1;;;L-ribulose-5-phosphate 4-epimerase AraD;araD;;GE118_03195;735;244;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;901322;902203;-;;;;;;;GE118_03200;882;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;901322;902203;-;QGZ97796.1;;;L-ribulose-5-phosphate 3-epimerase;;;GE118_03200;882;293;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;902178;902834;-;;;;;;;GE118_03205;657;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;902178;902834;-;QGZ97797.1;;;3-dehydro-L-gulonate-6-phosphate decarboxylase;;;GE118_03205;657;218;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;902844;903326;-;;;;;;;GE118_03210;483;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;902844;903326;-;QGZ97798.1;;;PTS sugar transporter subunit IIAB;;;GE118_03210;483;160;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;903323;903604;-;;;;;;;GE118_03215;282;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;903323;903604;-;QGZ97799.1;;;PTS sucrose transporter subunit IIABC;;;GE118_03215;282;93;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;903664;905457;-;;;;;;;GE118_03220;1794;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;903664;905457;-;QGZ97800.1;;;PTS ascorbate transporter subunit IIC;;;GE118_03220;1794;597;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;905488;906555;-;;;;;;;GE118_03225;1068;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;905488;906555;-;QGZ97801.1;;;phosphotriesterase;;;GE118_03225;1068;355;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;906862;907728;+;;;;;;;GE118_03230;867;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;906862;907728;+;QGZ97802.1;;;SIS domain-containing protein;;;GE118_03230;867;288;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;907876;908295;-;;;;;;;GE118_03235;420;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;907876;908295;-;QGZ97803.1;;;hypothetical protein;;;GE118_03235;420;139;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;908279;908956;-;;;;;;;GE118_03240;678;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;908279;908956;-;QGZ97804.1;;;hypothetical protein;;;GE118_03240;678;225;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;909193;911715;+;;;;;;;GE118_03245;2523;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;909193;911715;+;QGZ97805.1;;;hypothetical protein;;;GE118_03245;2523;840;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;911932;913590;-;;;;;;;GE118_03250;1659;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;911932;913590;-;QGZ97806.1;;;IS1634 family transposase;;;GE118_03250;1659;552;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;913882;914706;+;;;;;;;GE118_03255;825;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;913882;914706;+;QGZ97807.1;;;hypothetical protein;;;GE118_03255;825;274;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;914911;915531;+;;;;;;;GE118_03260;621;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;914911;915531;+;QGZ97808.1;;;hypothetical protein;;;GE118_03260;621;206;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;915533;915754;+;;;;;;;GE118_03265;222;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;915533;915754;+;QGZ97809.1;;;hypothetical protein;;;GE118_03265;222;73;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;915723;916652;+;;;;;;;GE118_03270;930;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;915723;916652;+;QGZ97810.1;;;hypothetical protein;;;GE118_03270;930;309;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;916689;919067;-;;;;;;;GE118_03275;2379;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;916689;919067;-;QGZ97811.1;;;phosphoketolase;;;GE118_03275;2379;792;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;919512;920699;+;;;;;tuf;;GE118_03280;1188;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;919512;920699;+;QGZ97812.1;;;elongation factor Tu;tuf;;GE118_03280;1188;395;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;920871;921797;+;;;;;;;GE118_03285;927;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;920871;921797;+;QGZ97813.1;;;RluA family pseudouridine synthase;;;GE118_03285;927;308;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;921827;922669;+;;;;;;;GE118_03290;843;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;921827;922669;+;QGZ97814.1;;;hypothetical protein;;;GE118_03290;843;280;
gene;rRNA;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;922709;922814;+;;;;;rrf;;GE118_03295;106;;
rRNA;;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;922709;922814;+;;;;5S ribosomal RNA;rrf;;GE118_03295;106;;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;923012;924961;+;;;;;;;GE118_03300;1950;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;923012;924961;+;QGZ97815.1;;;DNA gyrase subunit B;;;GE118_03300;1950;649;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;925114;926355;+;;;;;dcm;;GE118_03305;1242;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;925114;926355;+;QGZ97816.1;;;DNA (cytosine-5-)-methyltransferase;dcm;;GE118_03305;1242;413;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;926345;929158;+;;;;;;;GE118_03310;2814;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;926345;929158;+;QGZ97817.1;;;DUF262 domain-containing protein;;;GE118_03310;2814;937;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;929278;931185;+;;;;;;;GE118_03315;1908;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;929278;931185;+;QGZ97818.1;;;M13 family peptidase;;;GE118_03315;1908;635;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;931219;931728;-;;;;;;;GE118_03320;510;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;931219;931728;-;QGZ97819.1;;;hypothetical protein;;;GE118_03320;510;169;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;931877;933535;+;;;;;;;GE118_03325;1659;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;931877;933535;+;QGZ97820.1;;;IS1634 family transposase;;;GE118_03325;1659;552;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;933589;933867;-;;;;;;;GE118_03330;279;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;933589;933867;-;QGZ97821.1;;;hypothetical protein;;;GE118_03330;279;92;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;933935;934600;-;;;;;;;GE118_03335;666;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;933935;934600;-;QGZ97822.1;;;hypothetical protein;;;GE118_03335;666;221;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;934725;938072;+;;;;;;;GE118_03340;3348;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;934725;938072;+;QGZ97823.1;;;hypothetical protein;;;GE118_03340;3348;1115;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;938081;939895;+;;;;;;;GE118_03345;1815;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;938081;939895;+;QGZ97824.1;;;hypothetical protein;;;GE118_03345;1815;604;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;939897;940115;+;;;;;;;GE118_03350;219;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;939897;940115;+;QGZ97825.1;;;hypothetical protein;;;GE118_03350;219;72;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;940148;941053;-;;;;;;;GE118_03355;906;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;940148;941053;-;QGZ97826.1;;;ROK family protein;;;GE118_03355;906;301;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;941181;942614;-;;;;;pyk;;GE118_03360;1434;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;941181;942614;-;QGZ97827.1;;;pyruvate kinase;pyk;;GE118_03360;1434;477;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;942758;943714;-;;;;;;;GE118_03365;957;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;942758;943714;-;QGZ97828.1;;;hypothetical protein;;;GE118_03365;957;318;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;943707;944291;-;;;;;;;GE118_03370;585;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;943707;944291;-;QGZ97829.1;;;YihA family ribosome biogenesis GTP-binding protein;;;GE118_03370;585;194;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;944345;945544;-;;;;;;;GE118_03375;1200;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;944345;945544;-;QGZ97830.1;;;acetate/propionate family kinase;;;GE118_03375;1200;399;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;945720;945935;-;;;;;;;GE118_03380;216;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;945720;945935;-;QGZ97831.1;;;hypothetical protein;;;GE118_03380;216;71;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;946183;947730;+;;;;;;;GE118_03385;1548;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;946183;947730;+;QGZ97832.1;;;hypothetical protein;;;GE118_03385;1548;515;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;947742;948893;+;;;;;thiI;;GE118_03390;1152;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;947742;948893;+;QGZ97833.1;;;tRNA 4-thiouridine(8) synthase ThiI;thiI;;GE118_03390;1152;383;
gene;tRNA;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;948997;949072;+;;;;;;;GE118_03395;76;;
tRNA;;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;948997;949072;+;;;;tRNA-His;;;GE118_03395;76;;anticodon=GTG
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;949213;949797;+;;;;;rplK;;GE118_03400;585;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;949213;949797;+;QGZ97834.1;;;50S ribosomal protein L11;rplK;;GE118_03400;585;194;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;949797;950492;+;;;;;;;GE118_03405;696;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;949797;950492;+;QGZ97835.1;;;50S ribosomal protein L1;;;GE118_03405;696;231;
gene;SRP_RNA;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;950566;950662;+;;;;;ffs;;GE118_03410;97;;
ncRNA;SRP_RNA;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;950566;950662;+;;;;signal recognition particle sRNA small type;ffs;;GE118_03410;97;;
gene;tRNA;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;950725;950799;+;;;;;;;GE118_03415;75;;
tRNA;;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;950725;950799;+;;;;tRNA-Cys;;;GE118_03415;75;;anticodon=GCA
gene;tRNA;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;950810;950886;+;;;;;;;GE118_03420;77;;
tRNA;;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;950810;950886;+;;;;tRNA-Arg;;;GE118_03420;77;;anticodon=ACG
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;950962;951888;-;;;;;;;GE118_03425;927;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;950962;951888;-;QGZ97836.1;;;nucleotidyltransferase;;;GE118_03425;927;308;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;952253;953656;-;;;;;;;GE118_03430;1404;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;952253;953656;-;QGZ97837.1;;;hypothetical protein;;;GE118_03430;1404;467;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;953927;955114;-;;;;;;;GE118_03435;1188;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;953927;955114;-;QGZ97838.1;;;hypothetical protein;;;GE118_03435;1188;395;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;955445;955648;+;;;;;rpmF;;GE118_03440;204;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;955445;955648;+;QGZ97839.1;;;50S ribosomal protein L32;rpmF;;GE118_03440;204;67;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;955745;956338;+;;;;;ruvA;;GE118_03445;594;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;955745;956338;+;QGZ97840.1;;;Holliday junction branch migration protein RuvA;ruvA;;GE118_03445;594;197;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;956322;957269;+;;;;;ruvB;;GE118_03450;948;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;956322;957269;+;QGZ97841.1;;;Holliday junction branch migration DNA helicase RuvB;ruvB;;GE118_03450;948;315;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;957292;958374;-;;;;;;;GE118_03455;1083;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;957292;958374;-;QGZ97842.1;;;endo-1,4-beta-glucanase;;;GE118_03455;1083;360;
gene;tRNA;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;958441;958524;-;;;;;;;GE118_03460;84;;
tRNA;;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;958441;958524;-;;;;tRNA-Leu;;;GE118_03460;84;;anticodon=CAA
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;958565;959890;-;;;;;;;GE118_03465;1326;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;958565;959890;-;QGZ97843.1;;;hypothetical protein;;;GE118_03465;1326;441;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;960159;960500;+;;;;;;;GE118_03470;342;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;960159;960500;+;QGZ97844.1;;;RNA-binding protein;;;GE118_03470;342;113;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;960503;961726;+;;;;;;;GE118_03475;1224;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;960503;961726;+;QGZ97845.1;;;hypothetical protein;;;GE118_03475;1224;407;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;961757;962620;-;;;;;;;GE118_03480;864;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;961757;962620;-;QGZ97846.1;;;hypothetical protein;;;GE118_03480;864;287;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;962620;963261;-;;;;;;;GE118_03485;642;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;962620;963261;-;QGZ97847.1;;;hypothetical protein;;;GE118_03485;642;213;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;963416;967012;+;;;;;;;GE118_03490;3597;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;963416;967012;+;QGZ97848.1;;;hypothetical protein;;;GE118_03490;3597;1198;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;967034;967591;-;;;;;;;GE118_03495;558;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;967034;967591;-;QGZ97849.1;;;hypothetical protein;;;GE118_03495;558;185;
gene;tRNA;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;967660;967735;-;;;;;;;GE118_03500;76;;
tRNA;;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;967660;967735;-;;;;tRNA-Lys;;;GE118_03500;76;;anticodon=TTT
gene;tRNA;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;967742;967827;-;;;;;;;GE118_03505;86;;
tRNA;;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;967742;967827;-;;;;tRNA-Leu;;;GE118_03505;86;;anticodon=TAA
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;968088;968642;+;;;;;;;GE118_03510;555;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;968088;968642;+;QGZ97850.1;;;inorganic pyrophosphatase;;;GE118_03510;555;184;
gene;tRNA;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;968752;968828;-;;;;;;;GE118_03515;77;;
tRNA;;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;968752;968828;-;;;;tRNA-Ile;;;GE118_03515;77;;anticodon=GAT
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;968889;969284;-;;;;;rpsI;;GE118_03520;396;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;968889;969284;-;QGZ97851.1;;;30S ribosomal protein S9;rpsI;;GE118_03520;396;131;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;969287;969721;-;;;;;rplM;;GE118_03525;435;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;969287;969721;-;QGZ97852.1;;;50S ribosomal protein L13;rplM;;GE118_03525;435;144;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;969885;970811;-;;;;;;;GE118_03530;927;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;969885;970811;-;QGZ97853.1;;;hypothetical protein;;;GE118_03530;927;308;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;970897;971886;-;;;;;pip;;GE118_03535;990;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;970897;971886;-;QGZ97854.1;;;prolyl aminopeptidase;pip;;GE118_03535;990;329;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;971858;972904;-;;;;;;;GE118_03540;1047;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;971858;972904;-;QGZ97855.1;;;M24 family metallopeptidase;;;GE118_03540;1047;348;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;972971;973471;-;;;;;;;GE118_03545;501;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;972971;973471;-;QGZ97856.1;;;redoxin domain-containing protein;;;GE118_03545;501;166;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;973557;973709;-;;;;;rpmG;;GE118_03550;153;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;973557;973709;-;QGZ97857.1;;;50S ribosomal protein L33;rpmG;;GE118_03550;153;50;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;973809;974645;-;;;;;;;GE118_03555;837;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;973809;974645;-;QGZ97858.1;;;deoxyribonuclease IV;;;GE118_03555;837;278;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;974654;975694;-;;;;;;;GE118_03560;1041;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;974654;975694;-;QGZ97859.1;;;two pore domain potassium channel family protein;;;GE118_03560;1041;346;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;975750;976697;-;;;;;;;GE118_03565;948;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;975750;976697;-;QGZ97860.1;;;LacI family DNA-binding transcriptional regulator;;;GE118_03565;948;315;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;977039;977440;+;;;;;;;GE118_03570;402;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;977039;977440;+;QGZ97861.1;;;type III restriction endonuclease subunit M;;;GE118_03570;402;133;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;977437;978528;+;;;;;;;GE118_03575;1092;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;977437;978528;+;QGZ97862.1;;;site-specific DNA-methyltransferase;;;GE118_03575;1092;363;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;978778;980001;-;;;;;;;GE118_03580;1224;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;978778;980001;-;QGZ97863.1;;;hypothetical protein;;;GE118_03580;1224;407;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;980604;980921;+;;;;;;;GE118_03585;318;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;980604;980921;+;QGZ97864.1;;;hypothetical protein;;;GE118_03585;318;105;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;980936;982783;+;;;;;;;GE118_03590;1848;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;980936;982783;+;QGZ97865.1;;;hypothetical protein;;;GE118_03590;1848;615;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;982767;983366;+;;;;;;;GE118_03595;600;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;982767;983366;+;QGZ97866.1;;;hypothetical protein;;;GE118_03595;600;199;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;983356;983841;+;;;;;;;GE118_03600;486;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;983356;983841;+;QGZ97867.1;;;hypothetical protein;;;GE118_03600;486;161;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;983843;986548;+;;;;;;;GE118_03605;2706;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;983843;986548;+;QGZ97868.1;;;DUF87 domain-containing protein;;;GE118_03605;2706;901;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;986553;987473;+;;;;;;;GE118_03610;921;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;986553;987473;+;QGZ97869.1;;;hypothetical protein;;;GE118_03610;921;306;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;988121;988513;+;;;;;;;GE118_03615;393;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;988121;988513;+;QGZ97870.1;;;hypothetical protein;;;GE118_03615;393;130;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;988718;989425;-;;;;;;;GE118_03620;708;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;988718;989425;-;QGZ97871.1;;;hypothetical protein;;;GE118_03620;708;235;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;989986;992025;-;;;;;;;GE118_03625;2040;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;989986;992025;-;QGZ97872.1;;;hypothetical protein;;;GE118_03625;2040;679;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;992239;994773;-;;;;;;;GE118_03630;2535;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;992239;994773;-;QGZ97873.1;;;hypothetical protein;;;GE118_03630;2535;844;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;995116;997173;-;;;;;;;GE118_03635;2058;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;995116;997173;-;QGZ97874.1;;;hypothetical protein;;;GE118_03635;2058;685;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;997319;999379;-;;;;;;;GE118_03640;2061;;
