# feature;class;assembly;assembly_unit;seq_type;chromosome;genomic_accession;start;end;strand;product_accession;non-redundant_refseq;related_accession;name;symbol;GeneID;locus_tag;feature_interval_length;product_length;attributes
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;276453;278618;+;;;;;;;CM1_01380;2166;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;276453;278618;+;AFQ04053.1;;;ribonucleotide-diphosphate reductase subunit alpha;;;CM1_01380;2166;721;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;278711;279013;+;;;;;rplU;;CM1_01385;303;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;278711;279013;+;AFQ04054.1;;;50S ribosomal protein L21;rplU;;CM1_01385;303;100;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;279006;279305;+;;;;;;;CM1_01390;300;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;279006;279305;+;AFQ04055.1;;;hypothetical protein;;;CM1_01390;300;99;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;279298;279612;+;;;;;rpmA;;CM1_01395;315;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;279298;279612;+;AFQ04056.1;;;50S ribosomal protein L27;rpmA;;CM1_01395;315;104;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;279605;280480;+;;;;;;;CM1_01400;876;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;279605;280480;+;AFQ04057.1;;;apurinic endonuclease (APN1);;;CM1_01400;876;291;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;280470;280892;+;;;;;;;CM1_01405;423;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;280470;280892;+;AFQ04058.1;;;hypothetical protein;;;CM1_01405;423;140;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;280885;281769;+;;;;;;;CM1_01410;885;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;280885;281769;+;AFQ04059.1;;;hypothetical protein;;;CM1_01410;885;294;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;281799;283133;+;;;;;;;CM1_01415;1335;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;281799;283133;+;AFQ04060.1;;;trigger factor;;;CM1_01415;1335;444;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;283202;285589;+;;;;;;;CM1_01420;2388;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;283202;285589;+;AFQ04061.1;;;ATP-dependent protease La;;;CM1_01420;2388;795;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;285586;286638;-;;;;;nadD;;CM1_01425;1053;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;285586;286638;-;AFQ04062.1;;;nicotinate-nucleotide adenylyltransferase;nadD;;CM1_01425;1053;350;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;286691;288553;+;;;;;;;CM1_01430;1863;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;286691;288553;+;AFQ04063.1;;;hypothetical protein;;;CM1_01430;1863;620;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;290453;291133;+;;;;;;;CM1_01445;681;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;290453;291133;+;AFQ04064.1;;;hypothetical protein;;;CM1_01445;681;226;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;291139;293250;+;;;;;;;CM1_01450;2112;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;291139;293250;+;AFQ04065.1;;;UvrD/REP helicase;;;CM1_01450;2112;703;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;293253;293750;+;;;;;;;CM1_01455;498;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;293253;293750;+;AFQ04066.1;;;5-formyltetrahydrofolate cyclo-ligase;;;CM1_01455;498;165;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;293743;294588;+;;;;;;;CM1_01460;846;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;293743;294588;+;AFQ04067.1;;;serine/threonine protein phosphatase;;;CM1_01460;846;281;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;294572;295291;-;;;;;;;CM1_01465;720;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;294572;295291;-;AFQ04068.1;;;glycerol-3-phosphate acyltransferase PlsY;;;CM1_01465;720;239;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;295917;297410;-;;;;;;;CM1_01480;1494;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;295917;297410;-;AFQ04069.1;;;RNA polymerase sigma factor;;;CM1_01480;1494;497;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;297455;299278;-;;;;;;;CM1_01485;1824;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;297455;299278;-;AFQ04070.1;;;DNA primase;;;CM1_01485;1824;607;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;299268;300608;-;;;;;;;CM1_01490;1341;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;299268;300608;-;AFQ04071.1;;;glycyl-tRNA ligase;;;CM1_01490;1341;446;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;300628;301356;-;;;;;;;CM1_01495;729;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;300628;301356;-;AFQ04072.1;;;RNA methyltransferase;;;CM1_01495;729;242;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;301359;302669;-;;;;;;;CM1_01500;1311;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;301359;302669;-;AFQ04073.1;;;cysteinyl-tRNA synthetase;;;CM1_01500;1311;436;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;302650;304626;-;;;;;;;CM1_01505;1977;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;302650;304626;-;AFQ04074.1;;;DNA ligase, NAD-dependent;;;CM1_01505;1977;658;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;304696;304769;-;;;;;;;CM1_t02843;74;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;304696;304769;-;;;;tRNA-Gly;;;CM1_t02843;74;;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;306420;306494;+;;;;;;;CM1_t02845;75;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;306420;306494;+;;;;tRNA-Arg;;;CM1_t02845;75;;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;306543;306616;+;;;;;;;CM1_t02847;74;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;306543;306616;+;;;;tRNA-Trp;;;CM1_t02847;74;;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;306624;307394;+;;;;;;;CM1_01515;771;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;306624;307394;+;AFQ04075.1;;;hypothetical protein;;;CM1_01515;771;256;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;307440;307733;+;;;;;rpmE;;CM1_01520;294;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;307440;307733;+;AFQ04076.1;;;50S ribosomal protein L31;rpmE;;CM1_01520;294;97;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;307733;308812;+;;;;;prfA;;CM1_01525;1080;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;307733;308812;+;AFQ04077.1;;;peptide chain release factor 1;prfA;;CM1_01525;1080;359;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;310313;311848;+;;;;;;;CM1_01540;1536;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;310313;311848;+;AFQ04078.1;;;lipoprotein;;;CM1_01540;1536;511;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;312013;312609;+;;;;;;;CM1_01545;597;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;312013;312609;+;AFQ04079.1;;;lipoprotein;;;CM1_01545;597;198;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;312656;313048;+;;;;;;;CM1_01550;393;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;312656;313048;+;AFQ04080.1;;;MgPa adhesin;;;CM1_01550;393;130;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;313164;313292;+;;;;;;;CM1_01555;129;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;313164;313292;+;AFQ04081.1;;;MgPa adhesin;;;CM1_01555;129;42;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;313285;313677;+;;;;;;;CM1_01560;393;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;313285;313677;+;AFQ04082.1;;;MgPa adhesin;;;CM1_01560;393;130;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;314023;315021;+;;;;;;;CM1_01565;999;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;314023;315021;+;AFQ04083.1;;;hypothetical protein;;;CM1_01565;999;332;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;315090;315166;-;;;;;;;CM1_t02849;77;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;315090;315166;-;;;;tRNA-Arg;;;CM1_t02849;77;;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;315256;315486;+;;;;;;;CM1_01570;231;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;315256;315486;+;AFQ04084.1;;;hypothetical protein;;;CM1_01570;231;76;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;315490;318114;+;;;;;;;CM1_01575;2625;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;315490;318114;+;AFQ04085.1;;;DNA polymerase III subunit alpha;;;CM1_01575;2625;874;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;318115;318996;+;;;;;;;CM1_01580;882;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;318115;318996;+;AFQ04086.1;;;5'-3' exonuclease;;;CM1_01580;882;293;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;318996;319850;+;;;;;;;CM1_01585;855;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;318996;319850;+;AFQ04087.1;;;formamidopyrimidine/5-formyluracil/ 5-hydroxymethyluracil DNA glycosylase;;;CM1_01585;855;284;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;319966;320841;+;;;;;;;CM1_01590;876;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;319966;320841;+;AFQ04088.1;;;Cof-like hydrolase;;;CM1_01590;876;291;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;320835;321431;+;;;;;;;CM1_01595;597;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;320835;321431;+;AFQ04089.1;;;dephospho-CoA kinase;;;CM1_01595;597;198;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;321367;322203;-;;;;;;;CM1_01600;837;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;321367;322203;-;AFQ04090.1;;;Cof-like hydrolase;;;CM1_01600;837;278;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;322222;324600;-;;;;;leuS;;CM1_01605;2379;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;322222;324600;-;AFQ04091.1;;;leucyl-tRNA ligase;leuS;;CM1_01605;2379;792;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;324601;324948;-;;;;;;;CM1_01610;348;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;324601;324948;-;AFQ04092.1;;;hypothetical protein;;;CM1_01610;348;115;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;324982;325668;-;;;;;;;CM1_01615;687;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;324982;325668;-;AFQ04093.1;;;deoxyguanosine kinase;;;CM1_01615;687;228;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;325819;326841;-;;;;;;;CM1_01620;1023;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;325819;326841;-;AFQ04094.1;;;hypothetical protein;;;CM1_01620;1023;340;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;326834;327220;-;;;;;;;CM1_01625;387;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;326834;327220;-;AFQ04095.1;;;hypothetical protein;;;CM1_01625;387;128;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;327222;328232;-;;;;;;;CM1_01630;1011;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;327222;328232;-;AFQ04096.1;;;lipoyltransferase/lipoate-protein ligase;;;CM1_01630;1011;336;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;329619;330773;-;;;;;;;CM1_01645;1155;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;329619;330773;-;AFQ04097.1;;;branched-chain alpha-keto acid dehydrogenase subunit E2;;;CM1_01645;1155;384;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;331024;332004;-;;;;;;;CM1_01650;981;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;331024;332004;-;AFQ04098.1;;;pyruvate dehydrogenase component E1, beta subunit;;;CM1_01650;981;326;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;332022;333098;-;;;;;;;CM1_01655;1077;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;332022;333098;-;AFQ04099.1;;;pyruvate dehydrogenase component E1, alpha subunit;;;CM1_01655;1077;358;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;333126;334562;-;;;;;;;CM1_01660;1437;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;333126;334562;-;AFQ04100.1;;;NADH oxidase;;;CM1_01660;1437;478;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;334645;335223;-;;;;;;;CM1_01665;579;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;334645;335223;-;AFQ04101.1;;;adenine phosphoribosyltransferase;;;CM1_01665;579;192;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;335201;338113;-;;;;;;;CM1_01670;2913;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;335201;338113;-;AFQ04102.1;;;hypothetical protein;;;CM1_01670;2913;970;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;338156;340318;+;;;;;;;CM1_01675;2163;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;338156;340318;+;AFQ04103.1;;;GTP pyrophosphokinase;;;CM1_01675;2163;720;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;340315;340971;-;;;;;;;CM1_01680;657;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;340315;340971;-;AFQ04104.1;;;hypothetical protein;;;CM1_01680;657;218;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;340964;341761;-;;;;;;;CM1_01685;798;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;340964;341761;-;AFQ04105.1;;;hypothetical protein;;;CM1_01685;798;265;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;341822;343492;-;;;;;;;CM1_01690;1671;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;341822;343492;-;AFQ04106.1;;;hypothetical protein;;;CM1_01690;1671;556;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;343673;343746;-;;;;;;;CM1_t02851;74;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;343673;343746;-;;;;tRNA-Gly;;;CM1_t02851;74;;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;343754;343839;-;;;;;;;CM1_t02853;86;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;343754;343839;-;;;;tRNA-Leu;;;CM1_t02853;86;;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;343840;343914;-;;;;;;;CM1_t02855;75;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;343840;343914;-;;;;tRNA-Lys;;;CM1_t02855;75;;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;343961;344035;-;;;;;;;CM1_t02857;75;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;343961;344035;-;;;;tRNA-Gln;;;CM1_t02857;75;;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;344040;344126;-;;;;;;;CM1_t02859;87;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;344040;344126;-;;;;tRNA-Tyr;;;CM1_t02859;87;;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;344154;344639;-;;;;;greA;;CM1_01695;486;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;344154;344639;-;AFQ04107.1;;;transcription elongation factor GreA;greA;;CM1_01695;486;161;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;344971;346422;+;;;;;;;CM1_01700;1452;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;344971;346422;+;AFQ04108.1;;;prolyl-tRNA ligase;;;CM1_01700;1452;483;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;346643;347041;+;;;;;;;CM1_01705;399;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;346643;347041;+;AFQ04109.1;;;hypothetical protein;;;CM1_01705;399;132;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;347061;348047;+;;;;;;;CM1_01710;987;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;347061;348047;+;AFQ04110.1;;;hypothetical protein;;;CM1_01710;987;328;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;348050;348640;+;;;;;;;CM1_01715;591;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;348050;348640;+;AFQ04111.1;;;hypothetical protein;;;CM1_01715;591;196;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;348672;348929;+;;;;;;;CM1_01720;258;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;348672;348929;+;AFQ04112.1;;;acyl carrier protein;;;CM1_01720;258;85;
gene;tRNA;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;348920;348994;+;;;;;;;CM1_t02861;75;;
tRNA;;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;348920;348994;+;;;;tRNA-Trp;;;CM1_t02861;75;;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;349065;349385;+;;;;;;;CM1_01725;321;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;349065;349385;+;AFQ04113.1;;;MgPa adhesin;;;CM1_01725;321;106;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;349591;350097;+;;;;;;;CM1_01730;507;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;349591;350097;+;AFQ04114.1;;;MgPa adhesin;;;CM1_01730;507;168;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;350239;351612;+;;;;;;;CM1_01735;1374;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;350239;351612;+;AFQ04115.1;;;hypothetical protein;;;CM1_01735;1374;457;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;353811;354917;+;;;;;;;CM1_01750;1107;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;353811;354917;+;AFQ04116.1;;;alkylphosphonate ABC transporter substrate-binding protein;;;CM1_01750;1107;368;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;354907;355644;+;;;;;;;CM1_01755;738;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;354907;355644;+;AFQ04117.1;;;phosphonate ABC transporter ATP-binding protein;;;CM1_01755;738;245;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;355634;357265;+;;;;;;;CM1_01760;1632;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;355634;357265;+;AFQ04118.1;;;alkylphosphonate ABC transporter permease;;;CM1_01760;1632;543;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;357262;357678;-;;;;;;;CM1_01765;417;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;357262;357678;-;AFQ04119.1;;;hypothetical protein;;;CM1_01765;417;138;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;357678;360380;-;;;;;alaS;;CM1_01770;2703;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;357678;360380;-;AFQ04120.1;;;alanyl-tRNA ligase;alaS;;CM1_01770;2703;900;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;360438;361172;-;;;;;;;CM1_01775;735;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;360438;361172;-;AFQ04121.1;;;glycerophosphoryl diester phosphodiesterase;;;CM1_01775;735;244;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;361165;362583;-;;;;;;;CM1_01780;1419;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;361165;362583;-;AFQ04122.1;;;major facilitator superfamily protein;;;CM1_01780;1419;472;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;363812;364201;-;;;;;;;CM1_01795;390;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;363812;364201;-;AFQ04123.1;;;hypothetical protein;;;CM1_01795;390;129;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;364321;365361;-;;;;;;;CM1_01800;1041;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;364321;365361;-;AFQ04124.1;;;signal recognition particle-docking protein FtsY;;;CM1_01800;1041;346;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;368518;369480;-;;;;;eutD;;CM1_01815;963;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;368518;369480;-;AFQ04125.1;;;phosphotransacetylase;eutD;;CM1_01815;963;320;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;369498;370733;-;;;;;pgk;;CM1_01820;1236;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;369498;370733;-;AFQ04126.1;;;phosphoglycerate kinase;pgk;;CM1_01820;1236;411;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;370735;371748;-;;;;;;;CM1_01825;1014;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;370735;371748;-;AFQ04127.1;;;glyceraldehyde-3-phosphate dehydrogenase;;;CM1_01825;1014;337;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;371779;372732;-;;;;;;;CM1_01830;954;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;371779;372732;-;AFQ04128.1;;;metal ABC transporter permease;;;CM1_01830;954;317;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;372711;373784;-;;;;;;;CM1_01835;1074;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;372711;373784;-;AFQ04129.1;;;metal ABC transporter ATP-binding protein;;;CM1_01835;1074;357;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;373766;374578;-;;;;;;;CM1_01840;813;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;373766;374578;-;AFQ04130.1;;;metal ABC transporter ATP-binding protein;;;CM1_01840;813;270;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;374704;376545;-;;;;;;;CM1_01845;1842;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;374704;376545;-;AFQ04131.1;;;molecular chaperone DnaK;;;CM1_01845;1842;613;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;376578;377759;-;;;;;;;CM1_01850;1182;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;376578;377759;-;AFQ04132.1;;;hypothetical protein;;;CM1_01850;1182;393;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;377759;381295;-;;;;;;;CM1_01855;3537;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;377759;381295;-;AFQ04133.1;;;lipoprotein;;;CM1_01855;3537;1178;
gene;protein_coding;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;381280;382512;-;;;;;;;CM1_01860;1233;;
CDS;with_protein;GCA_000292485.1;Primary Assembly;chromosome;;CP003772.1;381280;382512;-;AFQ04134.1;;;DEAD-box ATP dependent DNA helicase;;;CM1_01860;1233;410;
